SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOKYO_LAT,TOKYO_LON,TOKYO_GRADE,TOKYO_WIND,TOKYO_PRES,TOKYO_R50_DIR,TOKYO_R50_LONG,TOKYO_R50_SHORT,TOKYO_R30_DIR,TOKYO_R30_LONG,TOKYO_R30_SHORT,TOKYO_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,KMA_LAT,KMA_LON,KMA_CAT,KMA_WIND,KMA_PRES,KMA_R50_DIR,KMA_R50_LONG,KMA_R50_SHORT,KMA_R30_DIR,KMA_R30_LONG,KMA_R30_SHORT,NEWDELHI_LAT,NEWDELHI_LON,NEWDELHI_GRADE,NEWDELHI_WIND,NEWDELHI_PRES,NEWDELHI_CI,NEWDELHI_DP,NEWDELHI_POCI,REUNION_LAT,REUNION_LON,REUNION_TYPE,REUNION_WIND,REUNION_PRES,REUNION_TNUM,REUNION_CI,REUNION_RMW,REUNION_R34_NE,REUNION_R34_SE,REUNION_R34_SW,REUNION_R34_NW,REUNION_R50_NE,REUNION_R50_SE,REUNION_R50_SW,REUNION_R50_NW,REUNION_R64_NE,REUNION_R64_SE,REUNION_R64_SW,REUNION_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_METHOD,BOM_PRES_METHOD,NADI_LAT,NADI_LON,NADI_CAT,NADI_WIND,NADI_PRES,WELLINGTON_LAT,WELLINGTON_LON,WELLINGTON_WIND,WELLINGTON_PRES,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,TD9636_PRES,TD9635_LAT,TD9635_LON,TD9635_WIND,TD9635_PRES,TD9635_ROCI,NEUMANN_LAT,NEUMANN_LON,NEUMANN_CLASS,NEUMANN_WIND,NEUMANN_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUST_PER,REUNION_GUST,REUNION_GUST_PER,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-13 21:00:00,TS,32.6,-74.2, , , ,main,316,299,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,32.6,-74.2,TD,30, , , , , , , , , , , ,5,350
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-14 00:00:00,TS,32.8,-74.2, , , ,main,299,269,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,32.8,-74.2,TD,30, , , , , , , , , , , ,5,350
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-14 03:00:00,TS,33.1,-74.3, , , ,main,269,248,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,33.1,-74.3,TD,30, , , , , , , , , , , ,6,350
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-14 06:00:00,TS,33.4,-74.3, , , ,main,248,226,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,33.4,-74.3,TD,30, , , , , , , , , , , ,6,355
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-14 09:00:00,TS,33.7,-74.3, , , ,main,226,208,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,33.7,-74.3,TD,33, , , , , , , , , , , ,6,0
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-14 12:00:00,TS,34.0,-74.3, , , ,main,208,198,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,34.0,-74.3,TS,35, , , , , , , , , , , ,5,355
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-14 15:00:00,TS,34.2,-74.3, , , ,main,198,178,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,34.2,-74.3,TS,35, , , , , , , , , , , ,4,350
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-14 18:00:00,TS,34.4,-74.4, , , ,main,178,162,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,34.4,-74.4,TS,35, , , , , , , , , , , ,4,345
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-14 21:00:00,TS,34.6,-74.5, , , ,main,155,140,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,34.6,-74.5,TS,35, , , , , , , , , , , ,4,350
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-15 00:00:00,TS,34.8,-74.5, , , ,main,140,126,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,34.8,-74.5,TS,35, , , , , , , , , , , ,4,350
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-15 03:00:00,TS,35.0,-74.6, , , ,main,119,105,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35.0,-74.6,TS,35, , , , , , , , , , , ,4,350
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-15 06:00:00,TS,35.2,-74.6, , , ,main,105,98,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35.2,-74.6,TS,35, , , , , , , , , , , ,4,345
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-15 09:00:00,TS,35.3,-74.6, , , ,main,98,79,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35.3,-74.6,TS,35, , , , , , , , , , , ,3,345
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-15 12:00:00,TS,35.5,-74.7, , , ,main,79,64,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35.5,-74.7,TS,35, , , , , , , , , , , ,4,340
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-15 15:00:00,TS,35.7,-74.8, , , ,main,64,53,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35.7,-74.8,TS,35, , , , , , , , , , , ,4,340
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-15 18:00:00,TS,35.9,-74.9, , , ,main,55,54,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35.9,-74.9,TS,35, , , , , , , , , , , ,4,345
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-15 21:00:00,TS,36.1,-75.0, , , ,main,54,54,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36.1,-75.0,TS,35, , , , , , , , , , , ,4,350
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-16 00:00:00,TS,36.3,-75.0, , , ,main,63,63,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36.3,-75.0,TS,35, , , , , , , , , , , ,4,350
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-16 03:00:00,TS,36.5,-75.1, , , ,main,63,63,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36.5,-75.1,TS,35, , , , , , , , , , , ,4,350
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-16 06:00:00,TS,36.7,-75.1, , , ,main,70,70,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36.7,-75.1,TS,35, , , , , , , , , , , ,4,350
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-16 09:00:00,TS,36.8,-75.1, , , ,main,74,62,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,36.8,-75.1,TS,35, , , , , , , , , , , ,3,345
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-16 12:00:00,TS,37.0,-75.2, , , ,main,62,48,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37.0,-75.2,TS,35, , , , , , , , , , , ,4,335
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-16 15:00:00,TS,37.2,-75.4, , , ,main,41,20,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37.2,-75.4,TS,35, , , , , , , , , , , ,5,330
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-16 18:00:00,TS,37.4,-75.5, , , ,main,20,8,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37.4,-75.5,TS,35, , , , , , , , , , , ,3,325
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-16 21:00:00,TS,37.5,-75.6, , , ,main,8,8,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37.5,-75.6,TS,35, , , , , , , , , , , ,1,0
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-17 00:00:00,TS,37.5,-75.5, , , ,main,17,17,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37.5,-75.5,TS,35, , , , , , , , , , , ,4,80
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-17 03:00:00,TS,37.5,-75.1, , , ,main,48,41,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37.5,-75.1,TS,35, , , , , , , , , , , ,8,85
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-17 06:00:00,TS,37.6,-74.5, , , ,main,89,89,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37.6,-74.5,TS,35, , , , , , , , , , , ,11,85
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-17 09:00:00,TS,37.7,-73.8, , , ,main,131,131,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37.7,-73.8,TS,38, , , , , , , , , , , ,12,85
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-17 12:00:00,TS,37.7,-73.0, , , ,main,195,195,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37.7,-73.0,TS,40, , , , , , , , , , , ,12,85
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-17 15:00:00,TS,37.7,-72.3, , , ,main,253,250,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37.7,-72.3,TS,40, , , , , , , , , , , ,11,85
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-17 18:00:00,TS,37.8,-71.6, , , ,main,300,300,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37.8,-71.6,TS,40, , , , , , , , , , , ,11,85
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-17 21:00:00,TS,37.8,-70.9, , , ,main,349,343,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37.8,-70.9,TS,43, , , , , , , , , , , ,11,85
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-18 00:00:00,TS,37.9,-70.2, , , ,main,382,382,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,37.9,-70.2,TS,45, , , , , , , , , , , ,11,85
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-18 03:00:00,TS,38.0,-69.5, , , ,main,402,402,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,38.0,-69.5,TS,45, , , , , , , , , , , ,11,85
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-18 06:00:00,TS,38.0,-68.8, , , ,main,421,421,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,38.0,-68.8,TS,45, , , , , , , , , , , ,10,90
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-18 09:00:00,TS,38.0,-68.2, , , ,main,439,439,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,38.0,-68.2,TS,45, , , , , , , , , , , ,10,90
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-18 12:00:00,TS,38.0,-67.5, , , ,main,463,463,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,38.0,-67.5,TS,45, , , , , , , , , , , ,12,80
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-18 15:00:00,TS,38.2,-66.6, , , ,main,484,481,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,38.2,-66.6,TS,45, , , , , , , , , , , ,15,70
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-18 18:00:00,TS,38.5,-65.7, , , ,main,509,509,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,38.5,-65.7,TS,45, , , , , , , , , , , ,15,70
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-18 21:00:00,TS,38.7,-64.8, , , ,main,535,510,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,38.7,-64.8,TS,45, , , , , , , , , , , ,14,70
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-19 00:00:00,TS,39.0,-64.0, , , ,main,512,501,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,39.0,-64.0,TS,45, , , , , , , , , , , ,14,70
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-19 03:00:00,TS,39.3,-63.2, , , ,main,498,498,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,39.3,-63.2,TS,45, , , , , , , , , , , ,14,70
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-19 06:00:00,TS,39.5,-62.3, , , ,main,509,509,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,39.5,-62.3,TS,45, , , , , , , , , , , ,14,75
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-19 09:00:00,TS,39.6,-61.4, , , ,main,541,537,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,39.6,-61.4,TS,45, , , , , , , , , , , ,14,75
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-19 12:00:00,TS,39.9,-60.5, , , ,main,560,536,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,39.9,-60.5,TS,45, , , , , , , , , , , ,16,60
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-19 15:00:00,TS,40.5,-59.6, , , ,main,533,481,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40.5,-59.6,TS,45, , , , , , , , , , , ,19,45
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-19 18:00:00,TS,41.2,-58.7, , , ,main,485,457,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,41.2,-58.7,TS,45, , , , , , , , , , , ,20,45
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-19 21:00:00,TS,41.8,-57.7, , , ,main,466,443,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,41.8,-57.7,TS,45, , , , , , , , , , , ,19,45
1858224N27287,1858,9,NA,NA,UNNAMED,1858-08-20 00:00:00,TS,42.5,-56.8, , , ,main,448,411,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,42.5,-56.8,TS,45, , , , , , , , , , , ,19,45
